Doc_ID,LHI_Score,Total_Entities,Hallucinations,Entity_List
5292,0.9791666666666666,48,1,FAZAL ALI MUKHERJEA
5293,1.0,7,0,
5294,0.9565217391304348,23,1,C.I./67 3 244
5295,0.8695652173913043,23,3,Gobinda Chandra Saha; K; Sasadhar Mandal
5296,1.0,13,0,
5297,1.0,21,0,
5298,1.0,25,0,
5299,0.9166666666666666,24,2,"June/July, 1968; classification 62 5 B instead of 85 B (special)"
5300,0.6,10,4,"Anr.v; Hanumant; Panchnama; Reg vs Hodfe, [1838] 2 Lew.227"
5301,0.875,8,1,clauses(a) to (g)
5302,1.0,6,0,
5303,0.9166666666666666,24,2,State of Uttar Pradesh; A.I.R. 1958 All. 332
5304,1.0,14,0,
5305,1.0,6,0,
5306,0.9512195121951219,41,2,"July 7, 1025 1970; [1056B C] 1028"
5307,0.7777777777777778,18,4,Tandler vs Sproula; [1925] All E.R.321; Madden; Thorn
5308,0.94,50,3,A.I.R. 1962 Mys. 72; Subordinate Judge South Kanara; section 3(b) (ii)
5309,1.0,8,0,
5310,1.0,5,0,
5311,1.0,6,0,
5312,1.0,14,0,
5313,0.8,10,2,1922 Act; 1961 Act
5314,1.0,7,0,
5315,1.0,13,0,
5316,1.0,5,0,
5317,0.9047619047619048,21,2,Central Sales Tax; State of U.P.
5318,0.9166666666666666,12,1,B
5319,1.0,11,0,
5320,0.75,12,3,"Sec.; Section [201D]; Kapoor Chand & Ors., I.L.R. 1966 (2) Punjab 400"
5321,0.8888888888888888,9,1,13.5.1964
5322,0.5,6,3,Joravar Singh; Vaje Singh; India
5323,0.8,5,1,Supreme Court
5324,1.0,5,0,
5325,1.0,13,0,
5326,0.7619047619047619,21,5,Companies Act; Cr; Cr.; I.P.C.; P.C. [872 H 873 B]
5327,1.0,15,0,
5328,1.0,16,0,
5329,0.925,40,3,torts 608; Calcutta; Hickley
5330,1.0,11,0,
5331,0.8181818181818181,11,2,s.2S7; s.44
5332,1.0,6,0,
5333,0.7142857142857143,7,2,C.P.C.; Dixon vs Clark E.R. 919
5334,1.0,6,0,
5335,1.0,19,0,
5336,1.0,14,0,
5337,0.875,16,2,Gangu; Mahanraj Chand
5338,0.9583333333333334,24,1,Supreme Court
5339,0.75,4,1,Supreme Court
5340,N/A,0,0,
5341,0.41666666666666663,12,7,1.02; 1.03; 1.04; 1.05.Inspite; 1.06; 1.07; Dinesh Kumar Motilal Nehru college
5342,0.8888888888888888,9,1,Supreme Court
5343,1.0,34,0,
5344,0.875,8,1,Prohibition Order
5345,1.0,1,0,
5346,0.9259259259259259,27,2,Adila; G.O.Ms. No. 1648 of 1982
5347,1.0,12,0,
5348,1.0,4,0,
5349,0.9285714285714286,42,3,"12 6 1991; State o Kerala; Gandhi Faiz e am College, Shajahanpur"
5350,0.9047619047619048,21,2,"District Judge, Bhopal; 127 Bonus Act, 1965"
5351,1.0,15,0,
5352,1.0,19,0,
5353,1.0,9,0,
5354,1.0,9,0,
5355,0.9166666666666666,24,2,SCR 657; [19701 1 SCC 457
5356,0.9090909090909091,11,1,sec.
5357,0.8888888888888888,9,1,Mofussil
5358,1.0,13,0,
5359,0.896551724137931,29,3,"Imperial Bank; March 15, 1937; United States"
5360,1.0,18,0,
5361,0.8571428571428572,21,3,11 9 1964; 12 9 1964; 31 7 1971
5362,1.0,17,0,
5363,0.9411764705882353,34,2,provision 13; Gujarat
5364,0.8125,16,3,14/1; Dattaraya; Killa
5365,0.96,25,1,State of Punjab
5366,1.0,3,0,
5367,0.8,20,4,"D. P. Desai; Mangal Singh; Survey Nos. 31, 403, 591, 611, 288 and 659/3; Srimati Rattno"
5368,0.9,10,1,[445 G] (c)
5369,0.9411764705882353,17,1,"District Magistrate, Patna"
5370,0.782608695652174,23,5,"Central Provinces; Special Magistrate, Nagpur; Supreme Court; ([1952] S.C.R. 284); ([1952] S.C.R. 284)"
5371,1.0,7,0,
5372,0.8636363636363636,22,3,provisions 83; Held; Per Shah
5373,1.0,19,0,
5374,0.7777777777777778,9,2,[1963] 3 S.C.R. 479; B.M. Krishnamurthy
5375,1.0,10,0,
5376,1.0,4,0,
5377,0.967741935483871,31,1,1950 Act
5378,1.0,15,0,
5379,1.0,5,0,
5380,1.0,5,0,
5381,0.8571428571428572,14,2,5 10 1971; M. K. B. Menon vs Asstt
5382,1.0,1,0,
5383,1.0,4,0,
5384,1.0,5,0,
5385,1.0,15,0,
5386,1.0,5,0,
5387,1.0,1,0,
5388,0.8333333333333334,6,1,3.5.1955
5389,0.6,5,2,India; U.K.
5390,1.0,4,0,
5391,0.8,5,1,"Medicinal and Toilet Preparation (Excise Duties) Act, 1955"
5392,0.7142857142857143,7,2,M/s.; SS. 22 and 25
5393,0.9166666666666666,36,3,Prem Talkies; 28.4.87; 5.2.86
5394,1.0,8,0,
5395,1.0,9,0,
5396,0.8888888888888888,18,2,Per KANIA; (1) (1866)L.R. 44
5397,1.0,13,0,
5398,0.8888888888888888,9,1,Supreme Court
5399,0.7727272727272727,22,5,601 High Court; Supreme Court; Section 34; Indian Penal Code; Jawaharnagar
5400,0.9,20,2,1053 1944 Act; L. R. 319
5401,1.0,8,0,
5402,1.0,4,0,
5403,1.0,11,0,
5404,1.0,6,0,
5405,1.0,16,0,
5406,0.8695652173913043,23,3,"Central Board of Revenue; Nattukottai Chettiar; Usha Devi, 1984(1) SCR 992"
5407,1.0,25,0,
5408,1.0,9,0,
5409,1.0,17,0,
5410,1.0,7,0,
5411,0.7692307692307692,13,3,article 226; Assistant Commissioner; O.RM.M.SP.SV
5412,1.0,28,0,
5413,1.0,18,0,
5414,1.0,15,0,
5415,1.0,11,0,
5416,0.7272727272727273,11,3,section 1 l l(m); section l l l(d); section l ll(m)
5417,0.95,20,1,[410 C] 408
5418,0.8181818181818181,22,4,Bhagat Singh; Bhojnalaya; 626 1961 Act; [1974] M.P. Law Journal 485
5419,0.5714285714285714,7,3,"Sections 2(11), 2(12); section 2(11); section 2(22)"
5420,1.0,2,0,
5421,1.0,19,0,
5422,0.9642857142857143,28,1,Section ]
5423,0.9594594594594594,74,3,Assam; U.P.; 806 Legislature
5424,1.0,11,0,
5425,1.0,11,0,
5426,1.0,20,0,
5427,1.0,16,0,
5428,1.0,2,0,
5429,1.0,2,0,
5430,0.9166666666666666,12,1,article 133(1) (c)
5431,0.9782608695652174,46,1,Entries 26 and 60
5432,0.8181818181818181,11,2,"S.C.R. 634; July 922 31,1983."
5433,1.0,18,0,
5434,0.9523809523809523,21,1,Clauses 9 & 26
5435,0.9117647058823529,34,3,Raj Kishore vs Ram Pratap; 1961 Rai; Allahabad
5436,1.0,25,0,
5437,0.9333333333333333,105,7,classification 54; Abdul Jabar Butt; Birendra Kumar Nigam; Kumari Chitra Ghosh; M. Pentiah; Muddala Veeramallappa; Paritosh Bhupesh Kurmar
5438,1.0,11,0,
5439,0.9090909090909091,11,1,C.P.C.
5440,1.0,22,0,
5441,1.0,18,0,
5442,0.9375,16,1,State of West Bengal
5443,0.9210526315789473,38,3,A. B. Abdullkadir; Epari Chinna Moorthy; State of Uttar Pradesh
5444,1.0,5,0,
5445,1.0,31,0,
5446,1.0,3,0,
5447,0.8333333333333334,12,2,Khata; Khata No. 73
5448,1.0,15,0,
5449,0.9818181818181818,55,1,Act of 194 8
5450,0.8571428571428572,70,10,Punjab State; Akali; Laxmi Narain vs Chander Singh [1977] 2 S.C.R. 412; Mohd. Yasin Shah vs Ali Akbar Khan [1977] 2 S.C.C. 23; Narmada Prasad vs Chagan Lal [1966] 1 S R. 499; Surya Kant Roy vs Imamul Hak Khan; Wart vs Thomas 1947 A. 484; [1965] I S.C.R. 712; [1977] 2 S.C.R. 412; [1984] 3 SCC 346
5451,0.7692307692307692,13,3,"Gwynne; Durlabhai Fakirbhai vs Jhaverbhai Bhikabhai, (1955) 58 Bom; L. R. 85"
5452,0.9545454545454546,22,1,Central Government Labour Court
5453,1.0,10,0,
5454,1.0,9,0,
5455,1.0,11,0,
5456,0.9130434782608696,69,6,"Kailasam J Fazal Ali; Kailasam J. Fazal Ali; Towns vs Bigner 245 U.S. , 376; [1971] Suppl.; Ahmedabad; Veru"
5457,1.0,9,0,
5458,0.9444444444444444,18,1,"Deorajan Devi, [1960] 3 S.C.R. 590"
5459,1.0,10,0,
5460,0.8,5,1,Industrial Disputes Act
5461,1.0,5,0,
5462,0.9565217391304348,23,1,"section 6, 7, 8 and 9"
5463,1.0,17,0,
5464,1.0,16,0,
5465,0.972972972972973,37,1,s.34
5466,0.9661016949152542,59,2,U.P. and Maharashtra; Amrik Singh
5467,1.0,21,0,
5468,0.8888888888888888,9,1,Sec.
5469,0.8333333333333334,6,1,Sundaram Pillai
5470,1.0,9,0,
5471,1.0,6,0,
5472,1.0,15,0,
5473,0.8,5,1,Wilson
5474,0.9230769230769231,26,2,C. Daniel C. Paul; March 7 the Deputy
5475,1.0,10,0,
5476,0.9545454545454546,22,1,Prithi Singh
5477,1.0,4,0,
5478,1.0,14,0,
5479,0.8918918918918919,74,8,R.S. Nayak; A.R. Antualy; s.5; Babi Manmohan Das Shah; Prabhashanker Dwivedi; M.L.A. [557 C]; S.C.R. 739; VII p. 984
5480,0.8571428571428572,28,4,Kamrup; 12 9 74; Gulf; Supreme Court
5481,0.9615384615384616,104,4,"Monoroe vs Frank Pape, U.S. 492, 523, 528; Tramways Case (No. 1) 1914 (CLR) 54@ 58; Per Chandrachud; Sen"
5482,0.625,24,9,28.2.75; Ashok Gulati; B.S.Jain; Devi Prasad; M. Nirmala; Masood Akhtar Khan; Government of Andhra Pradesh; State of Madhya Pradesh; [1986] Sup
5483,1.0,8,0,
5484,0.9230769230769231,13,1,8th November being Sunday
5485,1.0,23,0,
5486,1.0,37,0,
5487,1.0,8,0,
5488,0.8,5,1,sections 302 ' and 324
5489,0.8666666666666667,15,2,sections 66 and 67; [1972] Lab
5490,1.0,30,0,
5491,1.0,15,0,
5492,0.8,5,1,Supreme Court
5493,0.76,25,6,secs.; BOSE; Bose; DAS; MEHR CHAND MAHAJAN; ([1951] S.C.R. 7471
5494,1.0,5,0,
5495,1.0,2,0,
5496,1.0,5,0,
5497,0.9333333333333333,30,2,H 192; State of Punjab
5498,0.8,10,2,11.11/1; State of Gujarat
5499,0.927007299270073,137,10,3.3.2.Article; 9.1; Jamaica; Punchhi; Bruce vs Waldron; Krishna Sahai; Rajendra Singh Yadav; Scotland; Walker; Lewes Justices
5500,1.0,12,0,
5501,1.0,7,0,
5502,0.9516129032258065,62,3,17.8.63; 6.2.61; State of Bombay
5503,1.0,2,0,
5504,0.95,20,1,Section 12(1)(b)
5505,0.7777777777777778,9,2,29.1.60; Cr
5506,1.0,4,0,
5507,0.9130434782608696,23,2,article 133; Tamlin vs Hansaford
5508,1.0,17,0,
5509,0.8571428571428572,7,1,"Seth Badri Prasad and others vs Seth Nagarmal and others,[1959]"
5510,1.0,10,0,
5511,1.0,12,0,
5512,0.9166666666666666,12,1,"State Industrial Tribunal, U. P."
5513,1.0,15,0,
5514,0.6666666666666667,3,1,Puran Singh
5515,0.9333333333333333,15,1,Punjab Government Gazette
5516,1.0,18,0,
5517,1.0,13,0,
5518,1.0,15,0,
5519,1.0,56,0,
5520,0.75,8,2,Constitution; Finance Act
5521,0.9375,16,1,Abolition Act
5522,0.9375,16,1,Karta
5523,1.0,13,0,
5524,0.9285714285714286,14,1,[1982] 3 S.C.R. 251
5525,0.9558823529411765,68,3,Mukharji.j; L.B. Co; Webster
5526,0.9259259259259259,27,2,Held; Alipur
5527,1.0,13,0,
5528,1.0,5,0,
5529,1.0,4,0,
5530,0.72,25,7,"Farina; Indian; Section 71 56(2); section 11 (a) and (e); section 11(e), the rule 72; section 32(b) and section II (a); (4); section 32(h); and (5)"
5531,0.6818181818181819,22,7,"Vanaspati; Sales Tax Judge (Appeals), Meerut; B. Gajendragadkar; K. C. Das Gupta; M. Hidayatullah; P,; Per Shah"
5532,0.8666666666666667,15,2,P; P a Jhalli Jat
5533,0.9090909090909091,11,1,(1864) 33 L. I. M. C. 101
5534,1.0,6,0,
5535,1.0,7,0,
5536,0.9090909090909091,22,2,classi 771; Tikka Ram
5537,0.92,25,2,I.T.O.; Bombay City
5538,0.8888888888888888,9,1,Union of India
5539,0.8333333333333334,6,1,Payment of Wages Act
5540,0.9333333333333333,15,1,Murti Devi (1980)4 S.C.C. 258
5541,0.9333333333333333,15,1,Supreme Court
5542,0.75,8,2,Munici; section 3 3 ( 1 ) (a)
5543,0.946236559139785,93,5,Appeal No. 55 of 1966; Division Bench of the Bombay High Court; 29.7.66; 4.11.58; A.I.R. 1974 SC 1144/46
5544,0.9230769230769231,13,1,Central
5545,0.7142857142857143,7,2,r. 56(6); St. Andrews
5546,0.9722222222222222,72,2,Frederick; Palace Theatre (Ltd.)
5547,0.9333333333333333,30,2,"Electricity Supply Act; Electricity Supply Act, 1948"
5548,0.8181818181818181,11,2,Nar Hari Sastri; Nirker
5549,0.5714285714285714,7,3,Arbitration Act; Harrison vs Creswick; Salby vs Whitbread and Co. [1917] I.K.B.736
5550,0.9166666666666666,12,1,Pitchayya
5551,0.9230769230769231,13,1,19.10
5552,1.0,6,0,
5553,0.9512195121951219,41,2,Bhuramal; Commercial Tax Officer
5554,1.0,36,0,
5555,1.0,11,0,
5556,1.0,8,0,
5557,0.9166666666666666,24,2,Section 25 of 321; State of Punjab vs Dharam Singh
5558,0.5,2,1,I.P.C.
5559,1.0,8,0,
5560,1.0,4,0,
5561,1.0,6,0,
5562,1.0,9,0,
5563,1.0,17,0,
5564,1.0,4,0,
5565,0.9565217391304348,46,2,"Act No. XXXVII); November 24,1964 do"
5566,0.935483870967742,31,2,Devi Singh vs Chaman Lal (1977) Rajdhani Law Reporter 566; Mahavir Singh vs Kamal Narain (1979) Rajdhani Law Reporter 159
5567,1.0,3,0,
5568,0.8571428571428572,7,1,"Upto April, 1967"
5569,1.0,21,0,
5570,0.8461538461538461,13,2,Supreme Court; (1956) S.C.R. 916
5571,1.0,35,0,
5572,0.9166666666666666,12,1,"July 3, 1964"
5573,0.9642857142857143,28,1,Supreme Court
5574,1.0,4,0,
5575,0.96875,32,1,Sec.
5576,0.9230769230769231,13,1,N
5577,1.0,13,0,
5578,1.0,8,0,
5579,1.0,5,0,
5580,1.0,9,0,
5581,1.0,11,0,
5582,1.0,15,0,
5583,1.0,9,0,
5584,1.0,10,0,
5585,1.0,8,0,
5586,0.8571428571428572,7,1,.
5587,1.0,14,0,
5588,0.972972972972973,74,2,Supreme Court; [1981] 1 SCR p. 375
5589,0.8,20,4,1.01; 1.03; 1.05; [311C] 1.04
5590,0.9047619047619048,21,2,Mahiji Fula; R
5591,0.8888888888888888,9,1,1.3.1979
5592,0.8636363636363636,22,3,"858G H]; Central Excise Rules, 1944; Duphar Interfram Ltd."
5593,0.8,5,1,Haigh vs Haigh
5594,0.98,50,1,"section 21, Ninth"
5595,1.0,5,0,
5596,1.0,11,0,
5597,0.9047619047619048,21,2,1961 Act; 4 3 1966
5598,1.0,17,0,
5599,0.9696969696969697,66,2,[727C] 713; Fatehchand Himmatlal
5600,0.7142857142857143,7,2,"Inland Revenue Commissioner vs Crossman, ; Winans & Another vs Attorney General; [1981] 127 ITR 642 (Allahabad)"
5601,0.972972972972973,37,1,"Sections 81, 82 and 83"
5602,0.75,4,1,L.L.I. 357
5603,1.0,2,0,
5604,1.0,21,0,
5605,0.8333333333333334,6,1,Uttar Giri Math
5606,1.0,17,0,
5607,1.0,13,0,
5608,0.9642857142857143,28,1,S.C.R 491
5609,0.875,8,1,5.5.1988
5610,1.0,7,0,
5611,N/A,0,0,
5612,0.9705882352941176,34,1,Anglo American Grain Co. [1958] 2 Llyod 's Rep. 341
5613,0.8461538461538461,26,4,Avyavaharika; Kumaji; S.M. Borkar; S.M. Jakati
5614,0.9,10,1,article 226
5615,N/A,0,0,
5616,1.0,10,0,
5617,0.9583333333333334,24,1,D.C. Patel
5618,0.9,20,2,"Hindu Marriage Act,1955.; Law Commission of India 59th Report Chapter 6, para 6.1A"
5619,1.0,11,0,
5620,1.0,18,0,
5621,0.8,5,1,"I.L.R. [1938]2 Cal, 337"
5622,1.0,12,0,
5623,0.9,10,1,CPC
5624,1.0,7,0,
5625,1.0,6,0,
5626,0.967741935483871,31,1,Baxter
5627,1.0,10,0,
5628,0.9166666666666666,24,2,"R. vs, Botton, [184,41],, I Q.B. 66; Ll529upCI/73 698"
5629,0.9,10,1,SCC 391
5630,0.9047619047619048,21,2,"U.P.; 31st December, 1960"
5631,1.0,8,0,
5632,0.9166666666666666,12,1,Nilgiri
5633,1.0,31,0,
5634,0.8,5,1,Government of West Bengal
5635,1.0,17,0,
5636,1.0,11,0,
5637,0.9166666666666666,12,1,23 2 56
5638,0.95,20,1,Act 78 of 1956
5639,0.8705882352941177,85,11,Supreme Court; 1.1979; 16 and 17 June 1983; 21; Amending Act; [308 E]; Empire Industries Limited; K. Venkataraman; Kailash Nath; Mc Nicol; Ramlal Mansukhnai
5640,1.0,26,0,
5641,1.0,14,0,
5642,0.8,5,1,Chandra Kanta vs Sheikh Habib ; at 933 34
5643,0.9090909090909091,22,2,Sanjay Kumar; PG NO 281 PG NO 282
5644,0.8947368421052632,19,2,"State Public Service Commission; 23, 1981"
5645,0.9166666666666666,36,3,Cantonments (Extension of Rent Control Laws) Act of 1957; Corpus Juris Secundum Vol.; P.T. Menghani
5646,1.0,13,0,
5647,0.8181818181818181,22,4,item 170; Act 19 of 1986; A.P.; Vizianagaram
5648,0.8461538461538461,13,2,"tat Act, 1922; England"
5649,0.9047619047619048,21,2,1.2.84; State of Maharashtra
5650,0.9285714285714286,14,1,sections 4 and 6
5651,1.0,10,0,
5652,1.0,9,0,
5653,1.0,36,0,
5654,0.8461538461538461,13,2,Bareil; Calcutta
5655,0.9333333333333333,15,1,14 11 1955
5656,1.0,4,0,
5657,1.0,7,0,
5658,0.9047619047619048,21,2,Mudaliar; N.K. Natraja
5659,0.6666666666666667,12,4,C. A; Candas Narondas; Navivahu; Turner
5660,0.8888888888888888,9,1,Coir industry
5661,1.0,66,0,
5662,0.9565217391304348,23,1,Sections 14 to 17 and Section 30
5663,1.0,31,0,
5664,1.0,23,0,
5665,0.8,5,1,COFEPOSA
5666,0.6923076923076923,13,4,Supreme Court; 12.4; 19.3; 22.3
5667,0.9,10,1,Supreme Court
5668,1.0,13,0,
5669,1.0,6,0,
5670,0.9428571428571428,35,2,6.7.1989; P.K Iyer
5671,1.0,6,0,
5672,0.7894736842105263,19,4,Ramji Virji; Satyanarayan Laxminarayan Hegde; Bimalendu Nath Sarkar; Janardan Mahadeo Kalan
5673,0.5,2,1,"Velayudhan Vivekanandan vs Ayyappan Sadasivan, I.L.R. [1975] 1 Kerala 166"
5674,1.0,12,0,
5675,N/A,0,0,
5676,1.0,8,0,
5677,0.8,5,1,"Income Tax Act, 1961"
5678,0.8571428571428572,35,5,State of U.P.; sub section (6); Uttar Pradesh Promotion by Selection in Consultation with; A.V.R. Siddhanti; I.L.R. (1973) II Delhi 392
5679,1.0,2,0,
5680,1.0,13,0,
5681,1.0,12,0,
5682,1.0,9,0,
5683,0.5555555555555556,9,4,W.P. No. 1685 of 1979; Union of India; M/s. R.O. Industries vs Union of India & Ors; 3.4.86
5684,0.9285714285714286,14,1,Shiv Chander Kapoor vs Amar Bose
5685,0.75,16,4,section R. DAS; BHAGWATI; JAGANNADHADAS; VIVIAN BOSE
5686,1.0,5,0,
5687,1.0,38,0,
5688,0.7894736842105263,19,4,University Act; D. N. Chanchala vs State of mysore & Ors.; State of Jammu & Kashmir vs Triloki Nath Khosa & Anr; SCR 608
5689,1.0,3,0,
5690,0.9090909090909091,11,1,section 77 and P. 79
5691,0.7272727272727273,11,3,"Clause 2 290; Clause 2 291; items 1, 8 and 9"
5692,1.0,9,0,
5693,1.0,16,0,
5694,1.0,4,0,
5695,1.0,12,0,
5696,0.8,5,1,Parlia
5697,1.0,4,0,
5698,0.7,10,3,"Indian Electricity Act; Telegraph Act, 1885; Williams"
5699,0.5,2,1,IPC
5700,0.8333333333333334,6,1,C.A.No. 2863 65 (if 1973
5701,0.8888888888888888,18,2,"Integral Coach Factory, Southern Railway; D.S. Nakara"
5702,1.0,7,0,
5703,0.9305555555555556,72,5,"Executive Government; Security Police Patrol Party; Bihar; sections 124 A; Strunk vs United States, 56, Barkar vs Wingo"
5704,1.0,25,0,
5705,0.96,50,2,"June 1, and (2); Mandal"
5706,0.9102564102564102,78,7,"Ss. 23, 26 and 28; Andhra Pradesh; [1954] SCR 1055; Jagannath Ramanuj Das; Mahant; Mohmmad Hussain Gulam; Hari Krishan Sharma"
5707,0.9473684210526316,38,2,"C.P.W.D. Manual; Ridge vs Baldwin, LR [1964] AC40"
5708,0.9166666666666666,24,2,Tukarama; A.I.R. 1949 Mad. 772
5709,0.9166666666666666,24,2,Sec.; sec.
5710,0.8571428571428572,14,2,Bangalore Sewerage Board; Rajappa
5711,1.0,5,0,
5712,1.0,3,0,
5713,0.9565217391304348,23,1,section 397 read with 401
5714,0.85,20,3,Sinha; Aiyar; Mudholkar
5715,1.0,4,0,
5716,1.0,7,0,
5717,0.7647058823529411,17,4,"June 15, 1966; Bai Vajia; V. Tulasamma; V. Sesha Reddi"
5718,1.0,11,0,
5719,0.75,8,2,Ava; Brenhilda Cal
5720,1.0,37,0,
5721,0.9761904761904762,42,1,"sections 3(a),3(4), 6,14,23"
5722,0.9090909090909091,11,1,"sections 3,4 and 5"
5723,0.7333333333333334,15,4,Ram Narain Singh; 1. 01; 1.03; 1.04
5724,0.7857142857142857,14,3,Article 226; 1.9.1970; 13.1.1970
5725,1.0,1,0,
5726,1.0,9,0,
5727,0.9736842105263158,38,1,"State of Assam, [1989](3) S.C.C. 709"
5728,0.9069767441860466,43,4,"Amending Act; Union of India vs V. B. Choudhary, 19791 3 SCR 802; [1158 A] Seth Nand Lal vs State of Haryana; [1980] 3 SCR p. 1181"
5729,0.9230769230769231,13,1,Ganeshkhand
5730,0.9655172413793104,29,1,Parliament
5731,1.0,33,0,
5732,1.0,7,0,
5733,1.0,9,0,
5734,0.8888888888888888,9,1,C.P.C.
5735,0.8571428571428572,7,1,U. P.
5736,1.0,27,0,
5737,1.0,30,0,
5738,0.9,10,1,Baran
5739,0.9411764705882353,17,1,136 1050 (iii)that
5740,1.0,24,0,
5741,0.875,8,1,J.K. Cotton
5742,0.8,15,3,MEHR CHAND MAHAJAN; MUKEMRJFA; section R. DAs J. dissenting)
5743,0.16666666666666663,6,5,Supreme Court; W.C. Macdonald; Nether landsche Handel Maatschappij vs; Sarave eraswami vs Talluri (A.I.R. 1949 P. C. 39.; R.M.P. Chettiar Firm
5744,1.0,2,0,
5745,1.0,7,0,
5746,0.8461538461538461,13,2,Repealing Act; Section 596 5
5747,0.8,10,2,Surjit Lal; Income Tax Appellate Tribunal
5748,1.0,30,0,
5749,0.9791666666666666,48,1,r. 27
5750,1.0,2,0,
5751,0.9473684210526316,19,1,"October 27, 1987"
5752,0.8888888888888888,9,1,Supreme Court
5753,0.8823529411764706,17,2,Crl.; Supreme Court
5754,0.8571428571428572,7,1,CPC
5755,1.0,13,0,
5756,0.7,20,6,"APSRTC vs Rammohan Rao (Civil revision petition No. 1598/1968; April 25, 1969; section 2(iv)(d); Gratuity rules; M. Rammohan Rao; Civil) Revision Petition No. 1598/1968"
5757,1.0,7,0,
5758,1.0,6,0,
5759,0.8571428571428572,14,2,Ajay Hasia; Khalid Mujib Sheravardi
5760,1.0,21,0,
5761,1.0,6,0,
5762,0.9166666666666666,12,1,Capital
5763,0.8333333333333334,6,1,Part B
5764,0.8571428571428572,7,1,Gowali Buddanna 's [1960] 6 I.T.R. 203
5765,1.0,2,0,
5766,1.0,2,0,
5767,1.0,1,0,
5768,0.8333333333333334,6,1,1.1.47
5769,0.7272727272727273,11,3,[1964] 5 S.C.R. 64; Railway Board; Union of India New Delhi
5770,0.95,20,1,Supreme Court
5771,0.8846153846153846,26,3,"March II, 1938; Jugal; S.C.R. 583"
5772,0.6923076923076923,13,4,section 8; Trade Marks Act; William Bailey (Birmingham) Ltd.; (1935) 52 R. P. C. 137
5773,1.0,8,0,
5774,0.9310344827586207,58,4,A.N Chawla; Charan Lal Sahu; Dadasaheb Dattatraya Pawar; Pandurang Raoji Jagtap
5775,0.875,8,1,India
5776,0.8846153846153846,26,3,Prothonotary; clause 15; C.P.C.
5777,1.0,15,0,
5778,0.9090909090909091,11,1,Bijoy Singh
5779,1.0,14,0,
5780,0.9375,32,2,Cheshire; Lucknow
5781,1.0,7,0,
5782,0.9565217391304348,23,1,[697F] 691
5783,1.0,3,0,
5784,1.0,6,0,
5785,1.0,7,0,
5786,0.8636363636363636,22,3,Cotton Textile Mills; Schedule B; section 39 '2(2)
5787,0.8571428571428572,7,1,Condition 2
5788,0.925,40,3,"January 6, 1956; Saroj Ranjan; 300 section 107"
5789,1.0,12,0,
5790,0.6666666666666667,9,3,Lah; I.L.R. (5) (6) Pat. 106 (7) (1953; Miles
5791,1.0,10,0,
5792,0.875,8,1,sections 13 and 19
5793,0.85,20,3,Nasik; Parel; Factories Act
5794,1.0,14,0,
5795,0.7272727272727273,11,3,Harivallabhdas Kalidas; Ambika Mills Ltd.; Income tax Tribunal
5796,0.9523809523809523,21,1,State of U.P.
5797,1.0,11,0,
5798,1.0,7,0,
5799,0.9333333333333333,15,1,State of Assam
5800,1.0,36,0,
5801,0.9166666666666666,24,2,Irving; Delhi Cloth
5802,1.0,3,0,
5803,0.9230769230769231,13,1,C.I./70 9 122
5804,1.0,11,0,
5805,1.0,9,0,
5806,0.9571428571428572,70,3,Jeevan; Ramaswami; Reddy
5807,1.0,11,0,
5808,N/A,0,0,
5809,0.9523809523809523,21,1,Central Sales Tax Act
5810,0.9166666666666666,12,1,Writ Peti tions 446
5811,0.9166666666666666,36,3,"1983 (2) Andhra Pradesh Law Journal 262; Kunwar Bahadur & Ors vs State of Uttar Pradesh, AIR 1979 S.C. 1509; T. Muniratnam Reddi & Anr., A.I.R 1955 Andhra 118"
5812,0.75,4,1,Supreme Court
5813,1.0,11,0,
5814,0.9,10,1,r. 2
5815,0.9285714285714286,14,1,Per Kapur
5816,1.0,10,0,
5817,1.0,7,0,
5818,1.0,9,0,
5819,0.8333333333333334,12,2,Hudson; India
5820,1.0,30,0,
5821,0.8333333333333334,6,1,Union of India
5822,1.0,14,0,
5823,0.8064516129032258,31,6,April 3 to April 18; 928 Per Das Gupta; Gajendragadkar; Shah; Sinha; Wanchoo
5824,1.0,59,0,
5825,0.8181818181818181,11,2,Cr; Cr.
5826,0.9333333333333333,15,1,article 226
5827,1.0,38,0,
5828,0.9285714285714286,28,2,Code of Civil Procedure; Code of civil Procedure
5829,1.0,9,0,
5830,1.0,16,0,
5831,1.0,7,0,
5832,0.9230769230769231,13,1,Parmar
5833,0.9402985074626866,67,4,21.11.1941; 30.4.60; Daryao; Narender Chaddha
5834,0.9333333333333333,15,1,"sections 120B, 366, 376"
5835,0.9230769230769231,13,1,2.02.A
5836,0.8125,16,3,.T.; N; Rama Rao
5837,N/A,0,0,
5838,1.0,9,0,
5839,1.0,28,0,
5840,0.875,24,3,"Section 8A; section 13; Wells vs Minister of Housing and Local Government, at 1007 339"
5841,0.9714285714285714,35,1,L.R. 263
5842,0.6923076923076923,13,4,Indra Nath; Rabindra Nath; Rajkumar Singh; Sasindra Nath
5843,0.9,10,1,Halsbury
5844,1.0,7,0,
5845,0.92,25,2,State Legislative Council; C.P.C.
5846,1.0,17,0,
5847,1.0,15,0,
5848,0.8947368421052632,19,2,Pakistan; Constitution
5849,1.0,8,0,
5850,1.0,18,0,
5851,1.0,8,0,
5852,1.0,10,0,
5853,1.0,16,0,
5854,1.0,4,0,
